Flow Card?,Bags Checked,Meal Type,Date,Flight Number,Class,Price,From,To
No,1,Egg Free,2024-06-18,PA010,Premium Economy,1527.5,Tokyo,New York
No,1,Dairy Free,2024-10-20,PA004,First Class,291.0,Perth,London
No,3,Nut Free,2024-05-29,PA008,Business Class,380.4,Perth,New York
No,2,Egg Free,2024-11-23,PA003,Economy,1910.0,London,Perth
No,1,Vegetarian,2024-01-27,PA008,First Class,623.0,Perth,New York
No,0,Vegan,2024-08-24,PA011,First Class,683.0,Perth,Tokyo
No,0,Egg Free,2024-07-28,PA010,Premium Economy,1190.0,Tokyo,New York
No,1,Vegetarian,2024-06-02,PA003,Business Class,783.6,London,Perth
No,3,,2024-05-18,PA002,First Class,562.0,New York,London
No,3,Vegan,2024-04-25,PA003,Premium Economy,1452.5,London,Perth
No,0,Egg Free,2024-05-22,PA010,Business Class,622.8,Tokyo,New York
No,3,Egg Free,2024-07-05,PA011,First Class,436.0,Perth,Tokyo
No,1,Vegetarian,2024-01-17,PA002,Economy,2800.0,New York,London
No,3,Dairy Free,2024-01-27,PA003,Economy,3445.0,London,Perth
No,0,Vegan,2024-05-19,PA008,Economy,1635.0,Perth,New York
No,3,Dairy Free,2024-07-18,PA002,First Class,571.0,New York,London
No,3,Dairy Free,2024-08-12,PA001,Economy,2415.0,London,New York
No,3,Nut Free,2024-02-10,PA002,Business Class,822.0,New York,London
No,3,Nut Free,2024-03-21,PA001,Business Class,564.0,London,New York
No,2,,2024-02-01,PA012,Premium Economy,887.5,Tokyo,Perth
No,2,,2024-11-04,PA007,Business Class,516.0,New York,Perth
No,0,Egg Free,2024-03-20,PA003,Economy,2335.0,London,Perth
No,2,Egg Free,2024-10-10,PA002,Economy,2230.0,New York,London
No,0,Vegetarian,2024-05-12,PA006,Economy,2265.0,Tokyo,London
No,2,Vegan,2024-08-25,PA008,Premium Economy,957.5,Perth,New York
No,1,Egg Free,2024-03-22,PA008,Business Class,603.6,Perth,New York
No,3,,2024-12-29,PA002,First Class,441.0,New York,London
No,1,Vegetarian,2024-04-11,PA008,First Class,552.0,Perth,New York
No,1,,2024-10-01,PA011,First Class,227.0,Perth,Tokyo
No,3,Vegan,2024-01-30,PA002,First Class,545.0,New York,London
No,3,Vegetarian,2024-03-04,PA004,Business Class,762.0,Perth,London
No,0,Vegetarian,2024-08-29,PA009,Premium Economy,1680.0,New York,Tokyo
No,2,Vegetarian,2024-03-06,PA006,Premium Economy,940.0,Tokyo,London
No,3,Nut Free,2024-05-05,PA009,Economy,1360.0,New York,Tokyo
No,1,Dairy Free,2024-06-14,PA008,First Class,245.0,Perth,New York
No,2,Egg Free,2024-01-16,PA010,Economy,2410.0,Tokyo,New York
No,0,Nut Free,2024-08-16,PA005,Premium Economy,960.0,London,Tokyo
